,ID,ID collecteur,Date de début,Date de fin,Q1,Q3,Q4,Q4-text,Q5,Q5-text,Q6,Q6-text,Q7,Q8,Q9,Q10,Q11,Q12
672,6181819450,156443487,2017-05-04 14:32:29,2017-05-04 14:35:53,Oui,Le Pen,Autre (veuillez préciser),Deja fait,Autre (veuillez préciser),Sais comme ça et pas autrement,Marine Le Pen,,Le Pen,Marine LE PEN doit faire bouger les choses,Oui,Tous le meme avis que moi,Oui,Ca peut pas etre pire que hollande
673,6181819332,156443487,2017-05-04 14:31:50,2017-05-04 14:33:41,Non,Macron,Non,,Je ne sais pas,,Emmanuel Macron,,,,,,,
674,6181813925,156443487,2017-05-04 14:29:20,2017-05-04 14:31:44,Oui,,Non,,Très sûr,,Emmanuel Macron,,Macron,,,,Oui,
675,6181810505,156443487,2017-05-04 14:28:23,2017-05-04 14:31:54,Oui,Melenchon,Oui,,Très sûr,,Blanc,Aucun des deux me plaît. ,Macron,Toute les personnes ne souhaitant pas que marine le Pen passe voteront pour Macron rien que pour faire barrage à Marine  ,Oui,C'est logique,Non,
676,6181809022,156443487,2017-05-04 14:27:09,2017-05-04 14:33:22,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,Je pence que Marine le Pen risque de gagné car on a déjà vécu 5 année sous Hollande et c était un catastrophe tout en sachant que Macron à fait parti du gouvernement de Hollande et qu il veut reproduire la même chose   ,Oui,,Oui,
677,6181808259,156443487,2017-05-04 14:21:27,2017-05-04 14:36:19,Oui,Le Pen,Oui,,Très sûr,,Emmanuel Macron,,Le Pen,Marine le pen est suceptible de renporté les election par rapport a ses idéoligie. Elle fait passer la France avant dans ces discours.,Oui,Oui ,Oui,Aucun choix n'est bon pour la France nous laissons place au hasard
678,6181805448,156443487,2017-05-04 14:24:56,2017-05-04 14:27:16,Non,,Non,,Autre (veuillez préciser),Je vote pas ici ,Blanc,J'ai pas la nationalité ,,,,,,
679,6181805389,156443487,2017-05-04 14:25:29,2017-05-04 14:27:32,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,,Oui,,Oui,
680,6181804755,156443487,2017-05-04 14:25:04,2017-05-04 14:26:55,Non,Le Pen,Oui,,Très sûr,,Marine Le Pen,,,,,,,
681,6181796676,156443487,2017-05-04 14:21:59,2017-05-04 14:23:45,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,,Oui,,Oui,
682,6181793767,156443487,2017-05-04 14:20:56,2017-05-04 14:25:16,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,Elle doit être élue car la France a besoin de changement et la changement il est avec Marine elle aidé les français dont nous a remonté à la surface. Et que l'on soit dans un pays libre et en sécurité ,Oui,Ils ont le même le choix car la vie en France devient trop difficile et pénible on veux tous du changement ,Oui,Oui pour le changement 
683,6181793440,156443487,2017-05-04 14:19:59,2017-05-04 14:21:41,Non,Macron,Non,,Très sûr,,Emmanuel Macron,,,,,,,
684,6181790731,156443487,2017-05-04 14:18:41,2017-05-04 14:24:59,Oui,Melenchon,Oui,,Autre (veuillez préciser),Je les aiment pas,Marine Le Pen,,Le Pen,Je ne sais pas,Non,Ils les aiment pas,Non,Ce sont des hypocrites
685,6181790113,156443487,2017-05-04 14:15:13,2017-05-04 14:24:59,Oui,Melenchon,Oui,,Très sûr,,Marine Le Pen,,Le Pen,Car elle a un meilleur programme et elle veux aider les pauvres en france,Oui,,Oui,
686,6181784900,156443487,2017-05-04 14:16:30,2017-05-04 14:17:55,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Macron,,Oui,,Non,
687,6181784315,156443487,2017-05-04 14:15:08,2017-05-04 14:20:51,Oui,Macron,Oui,,Très sûr,,Emmanuel Macron,,Macron,Car je lui trouve plus convaincant !,Oui,,Oui,Parceque je crois en lui comme plus de 20 millions de français 
688,6181783380,156443487,2017-05-04 14:14:13,2017-05-04 14:19:39,Oui,Melenchon,Oui,,Très sûr,,Emmanuel Macron,,Macron,car Macron est plus populaire et qu'il a convaincu plus de monde au débat d'hier .,Non,"ils ne vont pas voter , ils s'en fichent de la politique.",Oui,parce qu'il a un bon programme et de bonnes idées .
689,6181776282,156443487,2017-05-04 14:12:16,2017-05-04 14:17:38,Oui,Macron,Oui,,Très sûr,,Emmanuel Macron,,Macron,Il est le plus convaincant et propose un bon programme pour les artisans. Mon mari en étant un donc nous sommes tous d'accord avec lui,Non,Il pensent que Macron c'est une continuité de François Hollande et donc il ne réalisera pas grand chose,Oui,Parce qu'il est jeune et pourra ramener des nouvelles solutions pour sortir la France de ce pétrin
690,6181775464,156443487,2017-05-04 14:12:14,2017-05-04 14:13:37,Oui,Macron,Oui,,Très sûr,,Emmanuel Macron,,Macron,,Oui,,Oui,
691,6181775013,156443487,2017-05-04 14:09:58,2017-05-04 14:23:36,Oui,Melenchon,Oui,,Cela dépend du candidat,,Blanc,arnaqueur,Macron,"A la base je ne suis pas d'accord avec les personne qui on etai élue , dėjà parce que  il nous dise des chose qu'il ne vont pas tenir, vont sortir des regle inutile . Je n'arrive pas a comprendre le comment du pourquoi aujourdhui nos francais  on voter pour ce genre de president  de plus qu'il on arnaquer l'etat .....jhaluccine   Marine le pen et une fashiste  alors que normalement nous devrions etre dans la laicitė le respect des uns et des autre  , normalement une personne raciste  sadique  on ne lui donne pas le pouvoir  mes on  l'enferme , Et macron ne vaut pas mieux qu'elle Hypocrite les 2 .",Oui, Nous dans un pays de partage  LAIQUE merde .Chaque  etrangers a ces droit .,Non,Raciste et voleur et apres il parle des etranger .
692,6181774901,156443487,2017-05-04 14:12:09,2017-05-04 14:13:09,Oui,Macron,Oui,,Très sûr,,Marine Le Pen,,,,,,,
693,6181768622,156443487,2017-05-04 14:08:46,2017-05-04 14:10:46,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Macron,,Oui,,Oui,
694,6181767455,156443487,2017-05-04 14:08:25,2017-05-04 14:14:56,Oui,Macron,Oui,,Très sûr,,Emmanuel Macron,,Macron,C'est lui qui a la meilleur vision pour l'avenir de la France et de l'insertion de la France au niveau de l'Europe.,Oui,La gestion budgétaire de Mr Macron est cohérente et réfléchie. Elle permettra à la France d'évoluer et de redevenir la grande puissance économique européenne.,Oui,"Monsieur Macron incarne le renouveau politique que la France et les Français attendaient depuis longtemps. Maintenant qu'il est libre de tout étiquette politique, il va pouvoir mettre en place son programme ""en marche"" pour la France."
695,6181764541,156443487,2017-05-04 14:06:41,2017-05-04 14:09:06,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,Je suis très sur,Oui,Très sur,Oui,Oh oui
696,6181762532,156443487,2017-05-04 14:05:50,2017-05-04 14:07:08,Oui,Poutou,Oui,,Très sûr,,Emmanuel Macron,,,,,,,
697,6181761189,156443487,2017-05-04 14:05:19,2017-05-04 14:08:14,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,,Oui,Oui il pense la meme chose que moi,Oui,Oui
698,6181761045,156443487,2017-05-04 14:04:57,2017-05-04 14:09:40,Oui,Melenchon,Non,,Très sûr,,Emmanuel Macron,,Macron,Marine a les mêmes idée que son père ,Oui,Personne ne veut retourner dans son pays ,Oui,Macron est jeune et pourrez donnez un coup de frais 
699,6181758244,156443487,2017-05-04 14:03:52,2017-05-04 14:07:22,Oui,Hamon,Non,,Pas sûr,,Blanc,J en ne sais pas,Macron,Je pense Macron après sa peut être le Pen mais j espère pas,Oui,Oui il pense la même chose que moi  ,Oui,Parce que c est comme sa
700,6181758040,156443487,2017-05-04 14:03:51,2017-05-04 14:32:49,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Macron,Je pense que M. Macron sera le prochain president car les français on peur de Mme  Le Pen ils continuent a l identifier à son pere. Et puis elle pourra continué a demontrer par A+B que M. Macron nous ment a tous sa ne changera rien car les gens vont voter pour lui. Moi je ne voterai pas pour lui car je suis pour la fabrication française et pour que le travail sois prioritaire au français. C est comme les taxe qu il ont voulu mettre sur les routes il aurai pu les faire fonctionner mais pour les camion arrivant de l etranger ou pour les entrprises qui embauche des routiers etranger. Mais bon sa etait plus facile de l arreter apres tout ce n est pas le president qui a payer ou tous les ministres ce sont nos impot.  Je dirais meme que tout sa defois sa donne envie d avoir la phobie des papiers. On nous cache trop de chose et sa convien a beaucoup de français d etre dans l ignorance tant qu il y a un salaire qui rentre a la fin du mois. Apres grand parent ce sont battu pour que l on est des droit que nous allons perdre avec le temp.  De toute manieres je pousserai mes enfants a faire des etude pour qu il vive mieux que nous et qu il ne galere pas. Puisque dans ce pays il n y en a que pour les gens qui on du pognons. Apres il y en a qui oublies que si les gens partent a la retraite plus tot il y aura du travail pour les generation a venir mais vous comprenez comme maintenant on vie plus vieux il faut travailler plus tard c est honteux. Enfin on ce la fait mettre a l envers depuis longtemp mais visiblement ils y en a qui en redemande.,Oui,Pour toute les choses que j ai expliqué surtout pour le fait que on ce la fait mettre a l envers et que les gens en redemande.,Oui,"Je pense qu elle est le bon choix car elle pense au pays avant de penser a l europe, elle pense au français avant de penser au etranger elle pense anous pour le travail elle nous dit la verite sur le vrai visage de M. Macron et de tout ce qui l on entourer."
701,6181754970,156443487,2017-05-04 14:01:49,2017-05-04 14:10:11,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Macron,Les gens ont peur de marine Le Pen et il est favorit. Je pense que les français ne veulent pas de marine car elle est associé au front national et que ce parti passe pour un parti politique raciste et donc les gens ne voterons pas Marine pour ce point là elle souffre encore de l'image de son père. ,Non,Je n'ai pas beaucoup d'amis donc je ne peux pas savoir ce que pensent ceux ci,Oui,
702,6181754114,156443487,2017-05-04 14:02:03,2017-05-04 14:11:30,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Macron,M. Macron est soutenu par les médias et cela influence le vote des électeurs ,Oui,,Oui,"Mme Le Pen propose des mesures concrètes pour lutter contre la précarité présente actuellement au sein de la population (baisse du chômage, retraite, remise en place du référendum, revalorisation de l'APL,...)"
703,6181747823,156443487,2017-05-04 13:58:05,2017-05-04 14:08:00,Oui,Fillon,Oui,,Très sûr,,Emmanuel Macron,,Macron,Inventer un nouveau modèle de croissance et rénover la démocratie et renforcer la France,Oui,Le plus convaincu selon le dernier débat,Oui,"Par se que c'est le président qui va protéger, construit, transformer la France"
704,6181747385,156443487,2017-05-04 13:59:12,2017-05-04 14:02:52,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,Pour moi Marine Le Pen va gagner car elle veut changer la vie du francais actuelle et ne pas reproduire les erreurs qui ont été faites . Aider les foyers moyens et les jeunes,Oui,Ils pensent la même chose car ils veulent du changement et quon pense un peu a la france le pays que nous sommes et aux personnes qui travaillent qui font parti des familles moyennes et a qui ont demande encore plus d'argent ,Oui,
705,6181743206,156443487,2017-05-04 13:56:07,2017-05-04 14:01:31,Oui,Melenchon,Oui,,Très sûr,,Blanc,Peut être,Le Pen,,Oui,,,
706,6181737190,156443487,2017-05-04 13:52:53,2017-05-04 13:55:05,Non,,Oui,,Très sûr,,,,,,,,,
707,6181730754,156443487,2017-05-04 13:51:05,2017-05-04 13:52:19,Non,Le Pen,Oui,,Très sûr,,Marine Le Pen,,,,,,,
708,6181723187,156443487,2017-05-04 13:47:23,2017-05-04 13:50:11,Oui,Macron,Oui,,Très sûr,,Emmanuel Macron,,Macron,Macron  va reporter l'élection  car il ferait un meilleur président que le pen avec marine Le pen en président la France sera perdu pour de bon ,Non,,Oui,
709,6181714006,156443487,2017-05-04 13:42:43,2017-05-04 13:56:15,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,,Oui,,Oui,
710,6181711897,156443487,2017-05-04 13:41:42,2017-05-04 13:44:36,Oui,Macron,Oui,,Très sûr,,Emmanuel Macron,,Macron,Je pense que macron va gagner ,Non,Il pense que sa va mal se passer ,Oui,Il va faire remonter la France 
711,6181707945,156443487,2017-05-04 13:40:12,2017-05-04 13:42:53,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,Marine Le Pen car la France Est ené Danger es Seul Marine Le Pen pourra nous aide à retrouve la France ,Oui,,Oui,
712,6181702433,156443487,2017-05-04 13:35:23,2017-05-04 13:44:17,Oui,Hamon,Oui,,Je ne sais pas,,Blanc,Blanc,,,,,,
713,6181692924,156443487,2017-05-04 13:32:25,2017-05-04 13:33:48,Non,Le Pen,Non,,Autre (veuillez préciser),pas de carte terretorale,Marine Le Pen,,,,,,,
714,6181686164,156443487,2017-05-04 13:28:47,2017-05-04 13:30:49,Non,Melenchon,Non,,Cela dépend du candidat,,Emmanuel Macron,,,,,,,
715,6181685762,156443487,2017-05-04 13:27:00,2017-05-04 13:30:29,Non,,Non,,Très sûr,,Emmanuel Macron,,,,,,,
716,6181681594,156443487,2017-05-04 13:26:54,2017-05-04 13:28:50,Non,,Non,,Pas sûr,,Blanc,Personnelle ,,,,,,
717,6181680807,156443487,2017-05-04 13:26:55,2017-05-04 13:27:47,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,,,,,,
718,6181679555,156443487,2017-05-04 13:25:24,2017-05-04 13:30:58,Oui,Macron,Oui,,Très sûr,,Emmanuel Macron,,Macron,Beaucoup de personnes votent pour Mr Macron pour voter contre Mme Le Pen ,Oui,Ils pensent comme moi ,Non,"À vrai dire je ne sais pas si c'est le bon choix mais il faut voter pour une personne qui est ""la meilleure"" des deux meme si mon jugement n'est que subjectif "
719,6181677927,156443487,2017-05-04 13:23:22,2017-05-04 13:26:41,Non,,Non,,Cela dépend du candidat,,Emmanuel Macron,,,,,,,
720,6181677534,156443487,2017-05-04 13:24:32,2017-05-04 13:28:09,Oui,Macron,Oui,,Très sûr,,Blanc,Juste pour faire barrage à Mme le Pen ,Macron,Macron puisque Mme le Pen est raciste est ils veu juste être président pour la vengeance ,Oui,,Oui,
721,6181668140,156443487,2017-05-04 13:19:18,2017-05-04 13:22:02,Non,Le Pen,Non,,Pas sûr,,Marine Le Pen,,,,,,,
722,6181667750,156443487,2017-05-04 13:20:01,2017-05-04 13:25:56,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,Par ce que elle veut remettre la France debout et faire bouger les chose,Non,Parce que il pense que se serait pire avec elle,Oui,"Parce que elle bouge pour ce qui nous pas beaucoup d,argent"
723,6181664718,156443487,2017-05-04 13:17:31,2017-05-04 13:19:41,Non,,,,,,,,,,,,,
724,6181664458,156443487,2017-05-04 13:18:21,2017-05-04 13:19:33,Non,Macron,Non,,Pas sûr,,Emmanuel Macron,,,,,,,
725,6181656165,156443487,2017-05-04 13:14:03,2017-05-04 13:15:15,Non,Le Pen,Non,,Pas sûr,,Marine Le Pen,,,,,,,
726,6181655720,156443487,2017-05-04 13:13:49,2017-05-04 13:15:01,Non,,Non,,Je ne sais pas,,,,,,,,,
727,6181655017,156443487,2017-05-04 13:13:29,2017-05-04 13:19:36,Oui,Macron,Oui,,Très sûr,,Emmanuel Macron,,Macron,L'un ou l'autre sera quoi qu'il arrive une bêtise mais la raison qui me fait voter Macron c'est qu'il laissera le mariage pour tous.,Non,Chacun c idées politique.je respecte,Non,"La France est déjà dans une situation précaire, et ce pas avec leur programme que cela s'arrangera. Pour le reste on jugera les actes de notre prochain chef de l'état quand il prendra de bonnes decisions"
728,6181648770,156443487,2017-05-04 13:10:48,2017-05-04 13:12:33,Oui,Melenchon,Oui,,Très sûr,,Blanc,Ni le pen ni macron,Macron,Le pen est trop radical,Oui,Le pen est trop radical ,Oui,Le vote blanc représentent le fait que les deux président seront mauvais 
729,6181648194,156443487,2017-05-04 13:09:53,2017-05-04 13:19:33,Oui,Le Pen,Oui,,Pas sûr,,Emmanuel Macron,,Macron,"Emmanuel macron sera président, pendant le débat Marine Le Pen été pas assez convainquante et passer beaucoup à côté des question. Avait elle aucun argument à proteste face à macron et à la france entière ",Oui,"Cela reste toute même un sujet sensible face au avie des gent, vaut mieux gardez son choix pour sois ",Oui,"Il a fais face à toute les questions qui lui on été posée pendant le débat, mais que sa sois un président ou un autre il y aura toujours des choix qui nous plairont pas à nous citoyens mais la France fait face à ce nouveau président "
730,6181637490,156443487,2017-05-04 13:03:21,2017-05-04 13:11:09,Oui,Hamon,Autre (veuillez préciser),Je n ai pas confiance en eux,Autre (veuillez préciser),Je ne crois pas en eux,Marine Le Pen,,Macron,Les gens ne veulent pas du chaos,Oui,Ce ne sont pas des bons candidats ,Non,Macron va encore appauvrir. Les gens de la classe populaire et enrichir les plus riches
731,6181637356,156443487,2017-05-04 13:04:27,2017-05-04 13:11:09,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,Parce que ça fait des années que l'on se fait avoir par les socialistes et autres partis et que Macron veut rajouter des taxes alors que Le Pen veut sauver la France en retirant les fichés S alors que Macron dit que l'on doit s'habituer au terrorisme donc je voudrais bien le voir le jour où un terroriste tuera sa femme et ses enfants et que la monsieur va se plaindre à la télé a ce moment j'aurais juste envie de lui dire mais M Matin c'est vous qui aviez qu'il fallait s'habituer au terrorisme alors ne venez pas vous plaindre,Oui,Parce qu'ils pensent la même chose que moi et parce qu'ils en ont marre de se faire avoir à chaque fois,Oui,Oui parce qu'elle va sauver la France et la République
732,6181633320,156443487,2017-05-04 13:01:44,2017-05-04 13:03:06,Oui,Macron,Oui,,Très sûr,,Emmanuel Macron,,,,,,,
733,6181632299,156443487,2017-05-04 13:01:48,2017-05-04 13:04:15,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,Marine Le Pen n'est pas une menteuse comme Macron et elle a pour but de tout changer pour la France ce qui est une bonne chose ,Oui,Il pense comme moi car Macron ne compte rien faire contre les attentats ,Oui,Car elle a plus de perspectives pour la France et de meilleurs choix pour nous
734,6181628319,156443487,2017-05-04 12:58:52,2017-05-04 14:25:58,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Macron,Je pense que c'est macron qui va gagner car et d'une il a tout les journalistes plus les banquiers plus l'ancien présidents dans sa poche. Et de l'autre il essaye de faire bonne figure en inventant un programme de derniere minute. Les gens crois ce qu'il dis donc c'est sur qu'il va passer au pouvoir. Alors qu'il n'a aucun respect envers le peuple...,Oui,J'ai initier mes amis dans le partis de marine le pen car ils trouvent comme moi qu'elle a de très bonne idees et que c'est la seul qui peux faire bouger les choses car macron a fais parti du gouvernement de Hollande et en 5 ans il n'a pas tenue les engagements qu'il a dis.,Oui,"Oui elle est le bon choix car elle a de très bonne idées pour sauver la France comme fermer les frontieres , mettre dehors les fichiers S. Interdire de donner de l'argent au delinquant . Et le fait de sortir de l'europe , décision qui sera prise après un référendum donc c'est une très bonne décision et tout les votants de marine ne sont pas d'accord avec cela."
735,6181624967,156443487,2017-05-04 12:57:02,2017-05-04 13:02:21,Oui,Hamon,Oui,,Très sûr,,Emmanuel Macron,,Macron,"Macron va remportée la présidentielle, pourquoi ? Parce que Marine Le Pen n'a aucun programme en main, elle préfère regarder le passé des autres en l'ouvrent comme un grand livre ouvert elle pense être dans le jeux alors qu'elle est encore et heureusement hors terrain ! ",Oui,Pour les meme raison que moi ! ,Oui,Pour éviter de se noigner 
