,ID,ID collecteur,Date de début,Date de fin,Q1,Q3,Q4,Q4-text,Q5,Q5-text,Q6,Q6-text,Q7,Q8,Q9,Q10,Q11,Q12,Q8-en,Q10-en,Q12-en,Q4-en,Q5-en,Q6-en
77,6184025101,156443487,2017-05-05 17:59:39,2017-05-05 18:08:02,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,Parce que marine le Pen ce que elle a dit est vrai.  Car macron ne veux pas fermé les frontières et à pas de projet pour l immigration donc marine le Pen est plus convaincante et plus sérieuse pour la France et notre avenir c est marine le Pen,Oui,Car ils veulent plus avoir un président comme les deux premiers qui dise et ki font rien du tout ,Oui,Oui car marine le Pen et déjà présidente du front national et elle a changé deja des chose et la France elle peut la changer et elle peut faire moins de chômage pour la France donne plus de boulot et pour les personnes âgés elle va augmenter leurs retraite,Because marine Pence that she said is true.  Because macron am not closed borders and not project for the immigration therefore Marine Le Pen is more convincing and more serious for France and our future marine c is the Pen,Because they want to have a president as the first two say and ki are nothing ,Yes because Navy Pen and already the national front and it has changed already thing and France can change and it can do less unemployment for France gives more job and for older people will increase their retirement,,,
78,6184021951,156443487,2017-05-05 17:58:12,2017-05-05 18:00:35,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,,Oui,,Oui,,,,,,,
79,6184019431,156443487,2017-05-05 17:56:33,2017-05-05 17:58:07,Non,,Non,,Autre (veuillez préciser),Je ne vais pas voter car je ne suis pas française mais si j'aurai voter sa serait pour marine ,Marine Le Pen,,,,,,,,,,,,I am not going to vote because I am not French but if I will vote for its navy would ,
80,6184016364,156443487,2017-05-05 17:47:22,2017-05-05 18:01:49,Oui,Melenchon,Oui,,Je ne sais pas,,Emmanuel Macron,,Le Pen,"Je pense que mme lepen va gagner les ei car les français ont très peur de l'immigration et plus particulièrement des musulmans et des personnes colorées. C'est mon avis et c'est du vecu, j'ai rencontré a plusieurs reprises des fachistes. Ils ont leurs idée certe mais si mme lepen est elue nous serons définitivement un pays non démocrate meme si actuellement nous sommes deja en oligarchie, l'Europe protègent les citoyens du monde.  ",Non,Je ne sais pas,Oui,Je ne sais pas,"I think the lepen will win the ei because the French have very afraid of immigration and especially Muslims and colored people. That is my opinion and it's lived, I met several times fachistes. They have their card idea but if mrs lepen is elected we will be definitely a non-Democrat even if we are currently already in oligarchy, Europe protect citizens of the world.  ",I don't know,I don't know,,,
81,6184012654,156443487,2017-05-05 17:53:22,2017-05-05 17:56:40,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,Seule Marine Lepen peut sauver la France.,Oui,Ils comprennent les besoins fondamentaux de la France.,Oui,"C'est le meilleur choix, elle peut sincèrement remettre la France en ordre.",Only Navy Lepen can save France.,They include basic needs of France.,"It is the best choice, it can sincerely put France in order.",,,
82,6184006974,156443487,2017-05-05 17:50:04,2017-05-05 17:54:08,Oui,Macron,Oui,,Très sûr,,Emmanuel Macron,,Macron,,Oui,Parce que macron c'est le meilleur,Oui,Oui au moin macron il accepte tout le monde,,Because macron is the best,Yes to accept less macron everyone,,,
83,6184003799,156443487,2017-05-05 17:46:17,2017-05-05 17:49:52,Non,Le Pen,Autre (veuillez préciser),Pas inscri jai voulu on ma di yer trop taro,Très sûr,,Marine Le Pen,,,,,,,,,,,No heteromultimeric I wanted to be my yer too taro di,,
84,6183993641,156443487,2017-05-05 17:43:22,2017-05-05 17:49:11,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,Je pense que Marine Le Pen va remporter l'élection présidentielle de 2017 car elle n'a pas menti au français et que pour moi c'est elle qui a le meilleur programme ,Oui,Ils sont d'accord avec moi car Marine le Pen on l'a connais depuis un moment et qu'elle se fou pas de la geul des français ,Oui,Car Marine Le Pen on l'a connais depuis des années et que sont programmes et toute à fait bien et c'est la seul qui pourrait sortir la France de la merde. Macron et un insposteur on le connaît pas il sort de nul par et il pète plus haut que son cul redescend tu n'es personne et tu n'est pas à la hauteur de sortir la France de la merde ,I think that Marine Le Pen will win the presidential election of 2017 because it has not lied to the French and for me it is has the best program ,They agree with me because Marine Le Pen has been know for some time and that it is crazy not the French Hangul ,For Marine Le Pen has been know for years and that are programs and any is good and it is the only one that could leave France shit. Macron and a insposteur it is not fate of null and it farts above his ass down you're person and you is not up to get France shit ,,,
85,6183993514,156443487,2017-05-05 17:42:57,2017-05-05 17:44:30,Oui,Macron,Oui,,Très sûr,,Emmanuel Macron,,Macron,,Oui,,Oui,,,,,,,
86,6183981891,156443487,2017-05-05 17:35:59,2017-05-05 17:43:12,Oui,Melenchon,Oui,,Je ne sais pas,,Blanc,Les deux ne vaut rien,Macron,Macron car les électeurs von vouloir faire barrage au frond national même si je pense qu'il ne mérite pas ca place.,Non,Non car J'ai des amis qui vote le pen et dautre macron et dautre blanc ,Non,Macron est trop dans la répression. Baisse salaire chomage régressif .... et je ne souhaite me soumettre totalement a l'union européenne ,Macron because voters von to dam the national battlefield even if I think it does not deserve this place.,Not because I have friends who vote the pen and macron whichregistration and white whichregistration ,Macron is too in the repression. Lower unemployment regressive wage .... and I wish to submit myself totally has the European Union ,,,The two worth nothing
87,6183981772,156443487,2017-05-05 17:36:59,2017-05-05 17:38:32,Oui,Macron,Oui,,Très sûr,,Emmanuel Macron,,Macron,Macros car avc Le Pen ce serait comme foncer droit dans un mur! surtout pour nous les jeunes,Oui,Car c'est la même guerre pour tout le monde je pense!,Oui,Oui car il a des projets réalisables et qui serait très bénéfiques pour la france ,Macros with Le Pen because it would be like going right into a wall! Especially for us young,Because it is the same war for everyone I think!,Yes because it has projects feasible and would be very beneficial for the france ,,,
88,6183975637,156443487,2017-05-05 17:33:09,2017-05-05 17:35:39,Oui,Asselineau,Oui,,Très sûr,,Marine Le Pen,,Le Pen,,Non,Pas le Pen soit disant que sa va être pire,Oui,,,Not the Pen is saying that its will be worse,,,,
89,6183971488,156443487,2017-05-05 17:30:17,2017-05-05 17:35:55,Oui,Melenchon,Oui,,Pas sûr,,Blanc,Je me sens pas représenté par aucun des deux candidats ,Macron,Tout les sondages le disent et les nombreux appels des candidats perdant ainsi que les pétitions et appels de plus en plus des gens à voter contre le fn  ,Oui,La plupart de mes amies ont voter en faveur de Melenchon ils sont comme moi en train de se demander pour qui voter ou voter blanc ,Oui,"Parce que Melenchon est en faveur du peuple, et regroupe et non ne divise, il est pas en faveur des plus riches, et des entreprises. ",All the polls say and many calls and losing candidates petitions and appeals increasingly people to vote against the fn  ,Most of my friends have vote in favour of Melenchon they are like me being asked to vote or vote white ,"Because Melenchon is in favour of the people, and groups and not divides, it is not in favour of the richest, and businesses. ",,,I feel not represented by any of the two candidates 
90,6183960042,156443487,2017-05-05 17:22:54,2017-05-05 17:24:42,Non,Macron,Non,,Pas sûr,,Emmanuel Macron,,,,,,,,,,,,,
91,6183959802,156443487,2017-05-05 17:23:24,2017-05-05 17:27:48,Oui,Macron,Oui,,Très sûr,,Emmanuel Macron,,Macron,Macron ressemble à Hollande et Lui il présente un projet que Marine le Pen non alors je sais très bien qui vote,Oui,Il sont pour Emmanuel Macron car il est jeune,Oui,C'est le meilleur,Macron looks like Holland and He presents a project that Marine Le Pen-then I know very well who vote,There are Emmanuel Macron because it is young,It is the best,,,
92,6183958022,156443487,2017-05-05 17:22:13,2017-05-05 17:24:35,Oui,Melenchon,Oui,,Très sûr,,Emmanuel Macron,,Macron,Car c est celui qui représente au miu le titre de président ,Oui,,Oui,,Carc is one that represents the miu the title of president ,,,,,
93,6183956991,156443487,2017-05-05 17:18:13,2017-05-05 17:23:01,Non,,Autre (veuillez préciser),Non je ne suis pas français,Autre (veuillez préciser),Je ne suis pas français,Blanc,Je ne suis pas français,,,,,,,,,,No I am not French,I am not French,I am not French
94,6183953886,156443487,2017-05-05 17:19:52,2017-05-05 17:25:15,Oui,Lassalle,Oui,,Cela dépend du candidat,,Blanc,Cela dépend si sa change ou pas ,Le Pen,PSk elle la plus aimer des français ,Oui,PSk il sont pour le pen ,Non,PSk sa va être encore pire ,PSk the most love of French ,PSk are for the pen ,PSk its will be even worse ,,,It depends if its changes or not 
95,6183931475,156443487,2017-05-05 17:06:23,2017-05-05 17:12:39,Oui,Macron,Oui,,Très sûr,,Emmanuel Macron,,Macron,C est lui le meilleur ,Oui, C est l homme de la france,Oui,Oui c est mon bon choix,C is the best , C is human france l,Yes c is my good choice,,,
96,6183930534,156443487,2017-05-05 17:06:41,2017-05-05 17:08:34,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,,Oui,,Oui,,,,,,,
97,6183920623,156443487,2017-05-05 17:02:14,2017-05-05 17:03:14,,,,,,,Emmanuel Macron,,,,,,,,,,,,,
98,6183916001,156443487,2017-05-05 16:57:48,2017-05-05 17:01:35,Oui,Melenchon,Oui,,Je ne sais pas,,Emmanuel Macron,,Macron,,Oui,,Non,,,,,,,
99,6183913555,156443487,2017-05-05 16:57:42,2017-05-05 16:59:27,Oui,Macron,Oui,,Très sûr,,Emmanuel Macron,,Macron,,Oui,,Oui,,,,,,,
100,6183911307,156443487,2017-05-05 16:55:59,2017-05-05 17:01:13,Oui,Hamon,Oui,,Très sûr,,Emmanuel Macron,,Macron,Macron je ne v pas voter contre lepen mais pour macron,Oui,Ils ont regarder le debat et on compris que lepen est incompetante,Oui,Pour la liberte la democratie,Macron I v not vote against lepen but for macron,They watch the debate and we understood that lepen is incompetante,For the freedom democracy,,,
101,6183906998,156443487,2017-05-05 16:52:15,2017-05-05 16:58:36,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,car elle a tous pour le gagner,Oui,je sais pas,Oui,,Because it has all for the win,I know not,,,,
102,6183904770,156443487,2017-05-05 16:53:13,2017-05-05 16:55:07,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,,Oui,,Oui,,,,,,,
103,6183899679,156443487,2017-05-05 16:49:47,2017-05-05 16:51:20,,Melenchon,Oui,,Très sûr,,Emmanuel Macron,,,,,,,,,,,,,
104,6183898050,156443487,2017-05-05 16:48:52,2017-05-05 16:50:27,Non,Le Pen,Non,,Très sûr,,Marine Le Pen,,,,,,,,,,,,,
105,6183895885,156443487,2017-05-05 16:48:14,2017-05-05 16:50:22,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Macron,Car les gens croit a ses mensonge et que marine lepen est raciste,Oui,,Oui,,Because people believe its a lie and that marine lepen is racist,,,,,
106,6183883917,156443487,2017-05-05 16:41:30,2017-05-05 16:43:13,Oui,Macron,Oui,,Très sûr,,Emmanuel Macron,,Macron,,Oui,,Oui,,,,,,,
107,6183881653,156443487,2017-05-05 16:39:22,2017-05-05 16:43:38,Oui,Melenchon,Oui,,Pas sûr,,Blanc,NOn,Macron,,Non,,Non,"Parce que son programme n'est pas très clair, ça craint.",,,"Because its program is not very clear, it sucks.",,,-
108,6183876289,156443487,2017-05-05 16:37:27,2017-05-05 16:41:31,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,Elle a des idées très intéressantes en se qui concerne les citoyens français pas Comme macron qui veux que la France coule ,Oui,Il pense la même chose que moi sur sont projet qui est très intéressant nous concernant ,Oui,Sont projet et le discourt quelle a u est honnêtement plus intéressant pour la France elle veux une France solide,It has very interesting ideas in relation to French citizens not As macron want France sank ,He thinks the same thing as me on are project which is very interesting for us ,This project and the other which is honestly the most interesting for France want a solid France,,,
109,6183873250,156443487,2017-05-05 16:35:56,2017-05-05 16:37:49,Oui,Poutou,Oui,,Très sûr,,Marine Le Pen,,Macron,Caca,Oui,Car je suis bg,Oui,Psq Marine c lesang ,Poop,Because I am bg,Psq Marine c lesang ,,,
110,6183865825,156443487,2017-05-05 16:31:05,2017-05-05 16:32:36,Non,,Non,,Autre (veuillez préciser),Je ne vote pas ,Blanc,Aucuns,,,,,,,,,,,I do not vote ,No
111,6183865815,156443487,2017-05-05 16:31:11,2017-05-05 16:35:38,Oui,Melenchon,Oui,,Très sûr,,Emmanuel Macron,,Le Pen,Le pen elle a une manière d'être sur de elle ce qui peux rendre certaines personnes sur d'eux grace à elle.  Pour moi son programme et de dénigrer l'adversaire au lieu de parler de son programme,Non,Ceřtains pense qu'il faut que le gouvernement change totalement ,Oui,Il a l'aire d'être réalisé il ne dis pas que tout est acquis mais qu'il essayera,The pen has a way of being which can make some people on them thanks to her.  For me its programme and denigrate the opponent instead of talking about his program,Ceřtains think that the government should completely change ,He has the range to be done not saying that everything is acquired but try,,,
112,6183864334,156443487,2017-05-05 16:30:33,2017-05-05 16:31:48,Non,Le Pen,Non,,Très sûr,,Marine Le Pen,,,,,,,,,,,,,
113,6183859243,156443487,2017-05-05 16:27:35,2017-05-05 16:32:06,Oui,Melenchon,Oui,,Très sûr,,Blanc,déçue,Macron,"En regardant les débats, les sondages, les avis des citoyens Mr /Macron à plus de chance de devenir président que Mme Le Pen",Oui,"Ont discutent des débats, et est d'accord",Oui,Meilleur programme,"Looking at the discussions, surveys, the views of citizens Mr /Macron more likely to become president that Ms. Le Pen","Have discussed the debates, and agrees",Best program,,,Disappointed
114,6183859212,156443487,2017-05-05 16:28:24,2017-05-05 16:28:57,Non,Le Pen,Oui,,Très sûr,,Marine Le Pen,,,,,,,,,,,,,
115,6183856839,156443487,2017-05-05 16:26:24,2017-05-05 16:29:41,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,Le pen,Oui,Par ce que,Oui,Elle fera le ménage ,The pen,For what,It will household ,,,
116,6183855441,156443487,2017-05-05 16:26:02,2017-05-05 16:28:46,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Macron,Car le peuple français as trop peur ,Non,On as tois des opinions différents ,Oui,,Because the French people got too afraid ,We have three different opinions ,,,,
117,6183847018,156443487,2017-05-05 16:21:11,2017-05-05 16:23:54,Oui,Macron,Oui,,Très sûr,,Emmanuel Macron,,Macron,Je vote pour monsieur macron car il a des idée positif pour l'avenir de mon pays,Oui,Il sont la même penser que moi,Oui,Car c le président idéale pour la France ,I vote for Mr. macron because it has positive idea for the future of my country,There are the same I think,Carc the ideal president for France ,,,
